id,ticket_id,related_type,text,type,user_id
3670,6388,TICKET,Затрудняюсь,HARD,712
3671,6380,TICKET,Затрудняюсь,HARD,712
3672,6375,TICKET,Затрудняюсь,HARD,712
3673,6374,TICKET,Затрудняюсь,HARD,712
3674,6372,TICKET,Затрудняюсь,HARD,712
3675,6368,TICKET,Затрудняюсь,HARD,712
3676,6411,TICKET,Непонятно,OBSCURE,712
3677,6415,TICKET,Отложено,WAITING,712
3678,6412,TICKET,Затрудняюсь,HARD,712
3679,6416,TICKET,Затрудняюсь,HARD,712
3680,6422,TICKET,Ответил,SOLVED,43
3681,6431,TICKET,Непонятно,OBSCURE,712
3682,6430,TICKET,Непонятно,OBSCURE,712
3683,6429,TICKET,Отложено,WAITING,712
3684,6428,TICKET,Затрудняюсь,HARD,712
3685,6427,TICKET,Ответил,SOLVED,712
3686,6426,TICKET,Отложено,WAITING,712
3687,6425,TICKET,Затрудняюсь,HARD,712
3688,6424,TICKET,Ответил,SOLVED,712
3689,6423,TICKET,Непонятно,OBSCURE,712
3690,6421,TICKET,Затрудняюсь,HARD,712
3691,6420,TICKET,Непонятно,OBSCURE,712
3692,6418,TICKET,Ответил,SOLVED,712
3693,6417,TICKET,Отложено,WAITING,712
3694,6434,TICKET,Отложено turkish,WAITING,712
3695,6506,TICKET,Затрудняюсь,HARD,712
3696,6511,TICKET,Отложено Finnish girls dealing with Somali immigrants,WAITING,712
3697,6510,TICKET,Непонятно,OBSCURE,712
3698,6508,TICKET,Ответил,SOLVED,712
3699,6505,TICKET,Отложено Ультяшева,WAITING,712
3700,6504,TICKET,Ответил,SOLVED,712
3701,6502,TICKET,Затрудняюсь,HARD,712
3702,6501,TICKET,Непонятно,OBSCURE,712
3703,6500,TICKET,Отложено,WAITING,712
3704,6499,TICKET,Непонятно,OBSCURE,712
3705,6498,TICKET,Ответил,SOLVED,712
3706,6497,TICKET,Отложено NEW Ammo rack fire effects,WAITING,712
3707,6496,TICKET,Отложено,WAITING,712
3708,6495,TICKET,Затрудняюсь было ,HARD,712
3709,6494,TICKET,Отложено,WAITING,712
3710,6518,TICKET,Отложено,WAITING,712
3711,6517,TICKET,Затрудняюсь gdm,HARD,712
3712,6516,TICKET,Затрудняюсь,HARD,712
3713,6515,TICKET,Ответил,SOLVED,712
3714,6514,TICKET,Затрудняюсь,HARD,712
3715,6513,TICKET,Ответил,SOLVED,712
3716,6492,TICKET,Ответил,SOLVED,712
3717,6435,TICKET,Затрудняюсь,HARD,712
3718,6436,TICKET,Затрудняюсь,HARD,712
3719,6439,TICKET,Непонятно,OBSCURE,712
3720,6520,TICKET,Затрудняюсь,HARD,712
3721,6481,TICKET,Затрудняюсь,HARD,712
3723,6484,TICKET,Затрудняюсь,HARD,712
3724,6491,TICKET,Ответил,SOLVED,712
3725,6534,TICKET,Затрудняюсь,HARD,712
3726,6535,TICKET,Затрудняюсь Тест-драйв Infiniti M56Xs,HARD,712
3727,6533,TICKET,Отложено,WAITING,712
3728,6532,TICKET,Ответил,SOLVED,712
3729,6530,TICKET,Непонятно,OBSCURE,712
3730,6529,TICKET,Отложено DT Live #2. Audi R8 Twin Turbo,WAITING,712
3731,6528,TICKET,Ответил,SOLVED,712
3732,6525,TICKET,Затрудняюсь,HARD,712
3733,6524,TICKET,Ответил,SOLVED,712
3734,6523,TICKET,Ответил,SOLVED,712
3735,6522,TICKET,Ответил,SOLVED,712
3736,6536,TICKET,Затрудняюсь,HARD,712
3737,6537,TICKET,Затрудняюсь,HARD,712
3738,6538,TICKET,Ответил,SOLVED,712
3739,6539,TICKET,Ответил,SOLVED,712
3740,6540,TICKET,Затрудняюсь было,HARD,712
3741,6541,TICKET,Затрудняюсь,HARD,712
3742,6543,TICKET,Отложено,WAITING,712
3743,6542,TICKET,Затрудняюсь было,HARD,712
3744,6582,TICKET,Ответил,SOLVED,788
3745,6581,TICKET,Ответил,SOLVED,788
3746,6577,TICKET,Ответил,SOLVED,788
3747,6622,TICKET,Затрудняюсь,HARD,712
3748,6621,TICKET,Ответил,SOLVED,712
3749,6619,TICKET,Затрудняюсь,HARD,712
3750,6618,TICKET,Затрудняюсь,HARD,712
3751,6616,TICKET,Затрудняюсь,HARD,712
3752,6615,TICKET,Затрудняюсь,HARD,712
3753,6614,TICKET,Затрудняюсь,HARD,712
3754,6612,TICKET,Затрудняюсь,HARD,712
3755,6611,TICKET,Затрудняюсь,HARD,712
3756,6609,TICKET,Затрудняюсь,HARD,712
3757,6608,TICKET,Затрудняюсь,HARD,712
3758,6599,TICKET,Затрудняюсь,HARD,712
3759,6595,TICKET,Затрудняюсь,HARD,712
3760,6627,TICKET,Затрудняюсь,HARD,712
3761,6624,TICKET,Ответил,SOLVED,43
3762,6626,TICKET,Затрудняюсь Open Fire 630*,HARD,712
3763,6625,TICKET,Непонятно,OBSCURE,712
3764,6533,TICKET,Ответил,SOLVED,43
3765,6623,TICKET,Ответил,SOLVED,712
3766,6607,TICKET,Непонятно,OBSCURE,712
3767,6628,TICKET,Ответил,SOLVED,712
3768,6629,TICKET,Ответил,SOLVED,788
3769,6627,TICKET,Ответил,SOLVED,788
3770,6626,TICKET,Ответил,SOLVED,788
3771,6625,TICKET,Ответил,SOLVED,788
3772,6631,TICKET,Затрудняюсь,HARD,712
3773,6632,TICKET,Ответил,SOLVED,712
3774,6633,TICKET,Ответил,SOLVED,712
3775,6634,TICKET,Непонятно,OBSCURE,712
3776,6640,TICKET,Ответил,SOLVED,788
3777,6635,TICKET,Отложено,WAITING,712
3778,6636,TICKET,Непонятно,OBSCURE,712
3779,6637,TICKET,Затрудняюсь,HARD,712
3780,6639,TICKET,Затрудняюсь,HARD,712
3781,6649,TICKET,Ответил,SOLVED,712
3782,6648,TICKET,Отложено,WAITING,712
3783,6647,TICKET,Затрудняюсь,HARD,712
3784,6643,TICKET,Затрудняюсь,HARD,712
3785,6726,TICKET,Ответил,SOLVED,712
3786,6725,TICKET,Отложено,WAITING,712
3787,6724,TICKET,Затрудняюсь было,HARD,712
3788,6723,TICKET,Отложено,WAITING,712
3789,6727,TICKET,Ответил,SOLVED,712
3790,6722,TICKET,Ответил,SOLVED,712
3791,6721,TICKET,Ответил,SOLVED,712
3792,6720,TICKET,Затрудняюсь,HARD,712
3793,6718,TICKET,Затрудняюсь,HARD,712
3794,6728,TICKET,Ответил,SOLVED,43
3795,6729,TICKET,Ответил,SOLVED,43
3796,6730,TICKET,Ответил,SOLVED,43
3797,6732,TICKET,Затрудняюсь,HARD,712
3798,6731,TICKET,Затрудняюсь,HARD,712
3799,6717,TICKET,Отложено Орёл и Решка. Шопинг - 5.26 Выпуск (Исландия),WAITING,712
3800,6732,TICKET,Ответил,SOLVED,43
3801,6716,TICKET,Ответил,SOLVED,712
3802,6685,TICKET,Ответил,SOLVED,43
3803,6715,TICKET,Ответил,SOLVED,712
3804,6714,TICKET,Затрудняюсь,HARD,712
3805,6687,TICKET,Ответил,SOLVED,43
3806,6713,TICKET,Отложено,WAITING,712
3807,6712,TICKET,Затрудняюсь,HARD,712
3808,6711,TICKET,Отложено Smirnov Dmitry... Days 8#,WAITING,712
3809,6693,TICKET,Ответил,SOLVED,43
3810,6733,TICKET,Затрудняюсь,HARD,712
3811,6734,TICKET,Отложено голы,WAITING,712
3812,6735,TICKET,Ответил,SOLVED,712
3813,6704,TICKET,Ответил,SOLVED,43
3814,6705,TICKET,Ответил,SOLVED,43
3815,6707,TICKET,Ответил,SOLVED,43
3816,6708,TICKET,Ответил,SOLVED,43
3817,6709,TICKET,Ответил,SOLVED,712
3818,6703,TICKET,Отложено Застрявший (Кабинка) Stalled (2013)_001,WAITING,712
3819,6700,TICKET,Затрудняюсь,HARD,712
3820,6699,TICKET,Затрудняюсь,HARD,712
3821,6698,TICKET,Затрудняюсь,HARD,712
3822,6736,TICKET,Непонятно,OBSCURE,712
3823,6744,TICKET,Ответил,SOLVED,712
3825,6742,TICKET,Затрудняюсь bell & spurling,HARD,712
3826,6741,TICKET,Затрудняюсь,HARD,712
3827,6739,TICKET,Затрудняюсь,HARD,712
3828,6738,TICKET,Затрудняюсь,HARD,712
3830,6745,TICKET,Ответил,SOLVED,712
3831,6748,TICKET,Ответил,SOLVED,712
3832,6747,TICKET,Отложено,WAITING,712
3833,6743,TICKET,Ответил,SOLVED,712
3834,6749,TICKET,Затрудняюсь,HARD,712
3835,6689,TICKET,Затрудняюсь,HARD,712
3836,6688,TICKET,Отложено,WAITING,712
3837,6681,TICKET,Затрудняюсь,HARD,712
3838,6680,TICKET,Ответил,SOLVED,712
3839,6679,TICKET,Затрудняюсь,HARD,712
3840,6678,TICKET,Затрудняюсь,HARD,712
3841,6750,TICKET,Затрудняюсь,HARD,712
3842,6686,TICKET,Непонятно,OBSCURE,712
3843,6751,TICKET,Затрудняюсь,HARD,712
3844,6737,TICKET,Ответил,SOLVED,712
3845,6753,TICKET,Отложено,WAITING,712
3846,6755,TICKET,Ответил,SOLVED,712
3847,6756,TICKET,Ответил,SOLVED,43
3848,6542,TICKET,Ответил,SOLVED,43
3849,6545,TICKET,Ответил,SOLVED,43
3850,6559,TICKET,Ответил,SOLVED,43
3851,6563,TICKET,Ответил,SOLVED,43
3852,6568,TICKET,Ответил,SOLVED,43
3853,6578,TICKET,Ответил,SOLVED,43
3854,6765,TICKET,Отложено,WAITING,43
3855,6887,TICKET,Ответил,SOLVED,712
3856,6885,TICKET,Непонятно,OBSCURE,712
3857,6884,TICKET,Затрудняюсь,HARD,712
3858,6882,TICKET,Затрудняюсь,HARD,712
3859,6880,TICKET,Затрудняюсь,HARD,712
3860,6879,TICKET,Затрудняюсь,HARD,712
3861,6878,TICKET,Отложено,WAITING,712
3862,6877,TICKET,Затрудняюсь,HARD,712
3863,6876,TICKET,Ответил,SOLVED,712
3864,6873,TICKET,Затрудняюсь,HARD,712
3865,6868,TICKET,Ответил,SOLVED,712
3866,6869,TICKET,Непонятно,OBSCURE,712
3867,6865,TICKET,Затрудняюсь,HARD,712
3868,6862,TICKET,Отложено ЧТО ЕСЛИ ПРОЖЕЧЬ ЗАЖИГАЛКИ ОЧЕНЬ ,WAITING,712
3869,6861,TICKET,Затрудняюсь,HARD,712
3870,6890,TICKET,Ответил,SOLVED,43
3871,6896,TICKET,Ответил,SOLVED,43
3872,6926,TICKET,Ответил,SOLVED,712
3873,6927,TICKET,Затрудняюсь,HARD,712
3874,6924,TICKET,Отложено,WAITING,712
3875,6922,TICKET,Затрудняюсь,HARD,712
3876,6923,TICKET,Затрудняюсь,HARD,712
3877,6921,TICKET,Ответил,SOLVED,712
3878,6920,TICKET,Отложено,WAITING,712
3879,6919,TICKET,Отложено,WAITING,712
3880,6917,TICKET,Отложено,WAITING,712
3881,6916,TICKET,Ответил,SOLVED,712
3882,6915,TICKET,Затрудняюсь 3 Главных мифа о Моторном масле.,HARD,712
3883,6914,TICKET,Ответил,SOLVED,712
3884,6913,TICKET,Затрудняюсь,HARD,712
3885,6912,TICKET,Затрудняюсь,HARD,712
3886,6910,TICKET,Ответил,SOLVED,712
3887,6909,TICKET,Затрудняюсь,HARD,712
3888,6908,TICKET,Ответил,SOLVED,712
3889,6907,TICKET,Отложено,WAITING,712
3890,6906,TICKET,Ответил,SOLVED,712
3891,6905,TICKET,Затрудняюсь,HARD,712
3892,6904,TICKET,Затрудняюсь,HARD,712
3893,6902,TICKET,Ответил,SOLVED,712
3894,6901,TICKET,Отложено,WAITING,712
3895,6899,TICKET,Ответил,SOLVED,712
3896,6898,TICKET,Затрудняюсь,HARD,712
3897,6937,TICKET,Ответил,SOLVED,712
3898,6936,TICKET,Затрудняюсь,HARD,712
3899,6935,TICKET,Затрудняюсь,HARD,712
3900,6934,TICKET,Затрудняюсь,HARD,712
3901,6933,TICKET,Затрудняюсь,HARD,712
3902,6932,TICKET,Затрудняюсь,HARD,712
3903,6931,TICKET,Затрудняюсь,HARD,712
3904,6930,TICKET,Затрудняюсь,HARD,712
3905,6929,TICKET,Ответил,SOLVED,712
3906,6938,TICKET,Затрудняюсь,HARD,712
3907,6928,TICKET,Ответил,SOLVED,712
3908,6897,TICKET,Затрудняюсь,HARD,712
3909,6895,TICKET,Ответил,SOLVED,712
3910,6894,TICKET,Затрудняюсь,HARD,712
3911,6889,TICKET,Затрудняюсь,HARD,712
3912,6763,TICKET,Затрудняюсь,HARD,712
3913,6940,TICKET,Ответил,SOLVED,712
3914,6941,TICKET,Затрудняюсь,HARD,712
3915,6943,TICKET,Затрудняюсь,HARD,712
3916,6944,TICKET,Ответил,SOLVED,712
3917,6946,TICKET,Затрудняюсь,HARD,712
3918,6947,TICKET,Затрудняюсь,HARD,712
3919,6948,TICKET,Затрудняюсь,HARD,712
3920,6949,TICKET,Ответил,SOLVED,712
3921,6950,TICKET,Затрудняюсь,HARD,712
3922,6951,TICKET,Затрудняюсь,HARD,712
3923,6952,TICKET,Ответил,SOLVED,712
3924,6953,TICKET,Затрудняюсь,HARD,712
3925,6975,TICKET,Ответил,SOLVED,43
3926,6979,TICKET,Ответил,SOLVED,43
3927,7041,TICKET,Ответил,SOLVED,43
3928,7040,TICKET,Ответил,SOLVED,43
3929,7035,TICKET,Ответил,SOLVED,43
3930,7032,TICKET,Ответил,SOLVED,43
3931,7027,TICKET,Ответил,SOLVED,43
3932,7045,TICKET,Ответил,SOLVED,712
3933,7046,TICKET,Ответил,SOLVED,712
3934,7025,TICKET,Ответил,SOLVED,43
3935,7047,TICKET,Отложено,WAITING,712
3936,7023,TICKET,Ответил,SOLVED,43
3937,7022,TICKET,Ответил,SOLVED,43
3938,7020,TICKET,Ответил,SOLVED,43
3939,7007,TICKET,Ответил,SOLVED,43
3940,7043,TICKET,Отложено,WAITING,712
3941,7052,TICKET,Непонятно,OBSCURE,712
3942,7051,TICKET,Затрудняюсь,HARD,712
3943,7053,TICKET,Ответил,SOLVED,712
3944,7054,TICKET,Ответил,SOLVED,712
3945,7050,TICKET,Ответил,SOLVED,712
3946,7055,TICKET,Ответил,SOLVED,712
3947,7048,TICKET,Season Finale of KINGDOM this Wednesday!,WAITING,712
3948,7042,TICKET,Отложено,WAITING,712
3949,7056,TICKET,Супермен-Прайм VS Франклин Ричардс,WAITING,712
3950,7057,TICKET,Отложено,WAITING,712
3951,7059,TICKET,Затрудняюсь,HARD,712
3952,7061,TICKET,Затрудняюсь,HARD,712
3953,7062,TICKET,Отложено,WAITING,712
3954,7060,TICKET,Затрудняюсь,HARD,712
3955,7038,TICKET,Затрудняюсь,HARD,712
3956,7037,TICKET,Непонятно,OBSCURE,712
3957,7036,TICKET,Затрудняюсь,HARD,712
3958,7034,TICKET,Затрудняюсь,HARD,712
3959,7033,TICKET,Затрудняюсь,HARD,712
3960,7029,TICKET,Затрудняюсь,HARD,712
3961,7063,TICKET,Затрудняюсь,HARD,712
3962,7028,TICKET,Затрудняюсь,HARD,712
3963,7026,TICKET,Затрудняюсь,HARD,712
3964,7024,TICKET,Затрудняюсь,HARD,712
3965,7019,TICKET,Затрудняюсь,HARD,712
3966,7017,TICKET,Отложено,WAITING,712
3967,7016,TICKET,Непонятно,OBSCURE,712
3968,7015,TICKET,Ответил,SOLVED,712
3969,7064,TICKET,Затрудняюсь,HARD,712
3970,7065,TICKET,Затрудняюсь,HARD,712
3971,7080,TICKET,Затрудняюсь,HARD,712
3972,7079,TICKET,pole dance,SOLVED,712
3973,7078,TICKET,Затрудняюсь,HARD,712
3974,7077,TICKET,juliaopenkids,HARD,712
3975,7076,TICKET,Затрудняюсь,HARD,712
3976,7075,TICKET,Затрудняюсь,HARD,712
3977,7070,TICKET,Затрудняюсь,HARD,712
3978,7069,TICKET,GRAFFITI BOOK TWCS REBUS ЧЕТЫРЕ РЕКИ НЕВА ,WAITING,712
3979,7068,TICKET,Затрудняюсь,HARD,712
3980,7067,TICKET,Затрудняюсь,HARD,712
3981,7066,TICKET,Затрудняюсь sad vinz,HARD,712
3982,7084,TICKET,Затрудняюсь,HARD,712
3983,7083,TICKET,Затрудняюсь,HARD,712
3984,7085,TICKET,Непонятно,OBSCURE,712
3985,7082,TICKET,Затрудняюсь,HARD,712
3986,7081,TICKET,Затрудняюсь,HARD,712
3987,7086,TICKET,Затрудняюсь,HARD,712
3988,7087,TICKET,Затрудняюсь,HARD,712
3989,7088,TICKET,СМЕРТЬ Grizzly Reaper,WAITING,712
3990,7090,TICKET,Ответил,SOLVED,712
3991,7091,TICKET,Ответил,SOLVED,43
3992,7089,TICKET,Ответил,SOLVED,43
3993,7086,TICKET,Ответил,SOLVED,43
3994,7095,TICKET,Затрудняюсь,HARD,712
3995,7094,TICKET,Ответил,SOLVED,712
3996,7092,TICKET,Затрудняюсь,HARD,712
3997,7096,TICKET,Непонятно,OBSCURE,712
3998,7097,TICKET,Затрудняюсь,HARD,712
3999,7098,TICKET,Ответил,SOLVED,712
4000,7099,TICKET,Отложено,WAITING,712
4001,7123,TICKET,Ответил,SOLVED,43
4002,7122,TICKET,Ответил,SOLVED,43
4003,7117,TICKET,Ответил,SOLVED,43
4004,7107,TICKET,Ответил,SOLVED,43
4006,7104,TICKET,Ответил,SOLVED,43
4007,7100,TICKET,Ответил,SOLVED,43
4008,7141,TICKET,Затрудняюсь,HARD,712
4009,7142,TICKET,Отложено,WAITING,712
4010,7137,TICKET,Непонятно,OBSCURE,712
4011,7138,TICKET,Непонятно,OBSCURE,712
4012,7136,TICKET,Отложено,WAITING,712
4013,7143,TICKET,Затрудняюсь,HARD,712
4014,7135,TICKET,Непонятно,OBSCURE,712
4015,7134,TICKET,Непонятно,OBSCURE,712
4016,7132,TICKET,Затрудняюсь,HARD,712
4017,7144,TICKET,Затрудняюсь,HARD,712
4018,7130,TICKET,Непонятно,OBSCURE,712
4019,7129,TICKET,Непонятно,OBSCURE,712
4020,7127,TICKET,Затрудняюсь,HARD,712
4021,7121,TICKET,Затрудняюсь,HARD,712
4022,7116,TICKET,Затрудняюсь,HARD,712
4023,7114,TICKET,Ответил,SOLVED,712
4024,7113,TICKET,Отложено,WAITING,712
4025,7146,TICKET,Затрудняюсь,HARD,712
4026,7145,TICKET,Отложено,WAITING,712
4027,7150,TICKET,Ответил,SOLVED,712
4028,7106,TICKET,Ответил,SOLVED,712
4029,7112,TICKET,Отложено хор жена,WAITING,712
4030,7152,TICKET,Ответил,SOLVED,712
4031,7111,TICKET,Затрудняюсь gdm,HARD,712
4032,7109,TICKET,Затрудняюсь,HARD,712
4033,7103,TICKET,Затрудняюсь,HARD,712
4034,7102,TICKET,Затрудняюсь,HARD,712
4035,7155,TICKET,Отложено,WAITING,712
4036,7156,TICKET,Затрудняюсь,HARD,712
4037,7163,TICKET,Ответил,SOLVED,43
4038,7165,TICKET,Ответил,SOLVED,43
4039,7169,TICKET,Ответил,SOLVED,43
4040,7194,TICKET,Затрудняюсь,HARD,712
4041,7175,TICKET,Ответил,SOLVED,43
4042,7193,TICKET,Отложено,WAITING,712
4043,7177,TICKET,Ответил,SOLVED,43
4044,7179,TICKET,Ответил,SOLVED,43
4045,7195,TICKET,Ответил,SOLVED,712
4046,7180,TICKET,Ответил,SOLVED,43
4047,7196,TICKET,Ответил,SOLVED,712
4048,7182,TICKET,Ответил,SOLVED,43
4049,7186,TICKET,Ответил,SOLVED,43
4050,7187,TICKET,Ответил,SOLVED,43
4051,7189,TICKET,Ответил,SOLVED,43
4052,7190,TICKET,Ответил,SOLVED,43
4053,7191,TICKET,Ответил,SOLVED,43
4054,7197,TICKET,Ответил,SOLVED,712
4055,7198,TICKET,Ответил,SOLVED,43
4056,7199,TICKET,Ответил,SOLVED,43
4057,7201,TICKET,Ответил,SOLVED,43
4058,7203,TICKET,Ответил,SOLVED,43
4059,7206,TICKET,Ответил,SOLVED,43
4060,7207,TICKET,Ответил,SOLVED,43
4061,7185,TICKET,Отложено,WAITING,712
4062,7208,TICKET,Ответил,SOLVED,43
4063,7215,TICKET,Ответил,SOLVED,43
4064,7220,TICKET,Ответил,SOLVED,43
4065,7221,TICKET,Ответил,SOLVED,43
